Fit             Iteration       f1_ZAKtoMKK7P   f3_MKK7byZAK    k3_JNKbyMKK4    k3_JNKbyMKK7    k3_MKK4byZAK    k3_MKK7byJNK    k3_MKK7byZAK    scale_ppJNK     scale_ppMKK4    scale_ppMKK7    scale_t         
1.26064600e+00  1088            1.80853120e+01  6.79982850e+01  6.09666000e-01  4.85268900e+00  7.23302000e-01  9.46132000e-01  1.27430000e-02  8.23202000e-01  9.94680000e-01  9.27676000e-01  2.29400800e+00  
1.26076700e+00  998             1.91666450e+01  6.32356530e+01  5.62480000e-01  5.32344100e+00  7.07976000e-01  9.92977000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.27676000e-01  2.29400800e+00  
1.26082800e+00  1035            1.91666450e+01  6.20280530e+01  6.10071000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.27676000e-01  2.29758700e+00  
1.26091300e+00  1487            1.72627010e+01  6.13392630e+01  6.09666000e-01  4.95097600e+00  7.07976000e-01  1.04455700e+00  1.27430000e-02  8.55503000e-01  1.08415600e+00  1.01006500e+00  2.31517300e+00  
1.26091400e+00  1160            1.91666450e+01  6.32356530e+01  5.81025000e-01  5.09696100e+00  7.25805000e-01  9.69346000e-01  1.27430000e-02  8.23202000e-01  9.84257000e-01  9.90177000e-01  2.23763000e+00  
1.26099100e+00  1255            1.77829600e+01  6.32356530e+01  6.10071000e-01  4.95097600e+00  6.79510000e-01  9.99011000e-01  1.22210000e-02  8.94735000e-01  1.03565800e+00  1.03090600e+00  2.24832500e+00  
1.26106700e+00  937             1.91666450e+01  6.79982850e+01  5.62480000e-01  4.90666600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.84257000e-01  9.27676000e-01  2.29400800e+00  
1.26108600e+00  850             1.77829600e+01  6.79982850e+01  6.10071000e-01  4.90666600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.94680000e-01  9.27676000e-01  2.29400800e+00  
1.26115300e+00  919             1.91666450e+01  6.79982850e+01  5.61261000e-01  4.90666600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.84257000e-01  9.27676000e-01  2.29400800e+00  
1.26115400e+00  788             1.91666450e+01  6.32356530e+01  6.10071000e-01  5.32344100e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.10881000e-01  1.02659300e+00  9.27676000e-01  2.29400800e+00  
1.26118800e+00  840             1.91666450e+01  6.32356530e+01  6.09666000e-01  4.90666600e+00  7.08940000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.94680000e-01  9.31232000e-01  2.29400800e+00  
1.26133000e+00  1309            1.77829600e+01  6.18352150e+01  6.10071000e-01  5.13132500e+00  6.79510000e-01  9.99011000e-01  1.21150000e-02  8.23202000e-01  1.03565800e+00  9.92121000e-01  2.29400800e+00  
1.26136800e+00  1117            2.07566000e+01  6.32356530e+01  6.04228000e-01  4.95097600e+00  7.00809000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.03565800e+00  9.27676000e-01  2.24300900e+00  
1.26139900e+00  1140            1.89330710e+01  6.20280530e+01  5.62439000e-01  5.09696100e+00  7.07976000e-01  9.99011000e-01  1.31360000e-02  8.23202000e-01  1.05331900e+00  9.92121000e-01  2.24832500e+00  
1.26141800e+00  1235            1.77829600e+01  6.51297150e+01  6.10071000e-01  5.13132500e+00  6.99026000e-01  9.99011000e-01  1.22210000e-02  8.23202000e-01  1.03565800e+00  9.14764000e-01  2.29400800e+00  
1.26142200e+00  933             1.91666450e+01  6.68034260e+01  5.62480000e-01  5.13132500e+00  7.07976000e-01  9.46132000e-01  1.22330000e-02  8.23202000e-01  9.94680000e-01  9.74389000e-01  2.29400800e+00  
1.26142600e+00  1245            1.72627010e+01  6.44430740e+01  6.10071000e-01  5.41425400e+00  7.07976000e-01  9.04539000e-01  1.27430000e-02  8.23202000e-01  1.03788600e+00  1.05707300e+00  2.29400800e+00  
1.26154500e+00  949             1.91666450e+01  6.20280530e+01  6.10071000e-01  5.32344100e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.89574000e-01  1.02659300e+00  9.87511000e-01  2.29400800e+00  
1.26154700e+00  945             1.81159570e+01  6.79982850e+01  6.10071000e-01  5.35653500e+00  7.07976000e-01  9.42068000e-01  1.24660000e-02  8.23202000e-01  9.94680000e-01  9.27676000e-01  2.29400800e+00  
1.26164300e+00  985             1.80853120e+01  6.47233610e+01  6.09666000e-01  4.85268900e+00  7.37507000e-01  9.46132000e-01  1.27430000e-02  8.23202000e-01  9.94680000e-01  9.27676000e-01  2.29400800e+00  
1.26168800e+00  844             1.91666450e+01  6.13392630e+01  6.10071000e-01  4.95097600e+00  7.09775000e-01  1.03446100e+00  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.27676000e-01  2.29400800e+00  
1.26169900e+00  1369            1.72627010e+01  6.44430740e+01  6.10071000e-01  5.26601000e+00  7.07976000e-01  9.04539000e-01  1.27430000e-02  7.88314000e-01  1.02659300e+00  9.90285000e-01  2.29758700e+00  
1.26171100e+00  1440            1.72627010e+01  6.20280530e+01  6.09666000e-01  5.13132500e+00  7.68052000e-01  9.52579000e-01  1.27430000e-02  8.34690000e-01  1.03565800e+00  9.90177000e-01  2.23763000e+00  
1.26172700e+00  1139            1.77829600e+01  6.74946890e+01  6.10071000e-01  5.13132500e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.03565800e+00  9.92121000e-01  2.29400800e+00  
1.26173400e+00  1039            1.91666450e+01  6.13392630e+01  6.10071000e-01  4.95097600e+00  7.07976000e-01  1.03446100e+00  1.27430000e-02  8.23202000e-01  1.03565800e+00  9.27676000e-01  2.29400800e+00  
1.26175300e+00  1143            1.77829600e+01  6.44430740e+01  6.10071000e-01  5.18271200e+00  7.07976000e-01  9.04539000e-01  1.27430000e-02  8.23202000e-01  9.80866000e-01  9.90285000e-01  2.23763000e+00  
1.26176800e+00  1315            1.77829600e+01  6.18352150e+01  6.10071000e-01  5.27477000e+00  6.79510000e-01  9.99011000e-01  1.22210000e-02  8.39461000e-01  1.02659300e+00  9.92121000e-01  2.24832500e+00  
1.26190400e+00  880             1.76931400e+01  6.68034260e+01  6.09666000e-01  4.54784400e+00  7.07976000e-01  9.99011000e-01  1.22330000e-02  8.23202000e-01  9.94680000e-01  9.31232000e-01  2.29400800e+00  
1.26197700e+00  1319            1.93884920e+01  6.74946890e+01  6.10071000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.03565800e+00  1.01006500e+00  2.29400800e+00  
1.26207300e+00  932             1.77829600e+01  6.79982850e+01  6.10071000e-01  4.90666600e+00  7.08940000e-01  1.01833400e+00  1.27430000e-02  8.23202000e-01  9.94680000e-01  9.27676000e-01  2.29400800e+00  
1.26211300e+00  1287            1.91666450e+01  6.32356530e+01  6.37210000e-01  5.13132500e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.74999000e-01  1.03565800e+00  1.03090600e+00  2.27633200e+00  
1.26215200e+00  1115            2.07566000e+01  6.32356530e+01  6.07465000e-01  4.95097600e+00  7.00809000e-01  9.99011000e-01  1.27430000e-02  9.15532000e-01  1.02659300e+00  9.90177000e-01  2.23763000e+00  
1.26215300e+00  993             1.91666450e+01  6.41597980e+01  6.09666000e-01  5.32344100e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.94680000e-01  9.27676000e-01  2.29400800e+00  
1.26220500e+00  756             1.77829600e+01  6.13392630e+01  6.10071000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.03565800e+00  9.27676000e-01  2.29400800e+00  
1.26222700e+00  1275            1.77829600e+01  6.32356530e+01  6.10071000e-01  5.32150100e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.83636000e-01  2.34991000e+00  
1.26230800e+00  1186            1.77829600e+01  6.32356530e+01  5.64738000e-01  4.95097600e+00  6.99185000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.94168000e-01  2.26992800e+00  
1.26232100e+00  1187            1.93667440e+01  6.23313500e+01  5.87242000e-01  5.13132500e+00  7.07976000e-01  9.96547000e-01  1.27430000e-02  8.23202000e-01  1.03565800e+00  1.06581500e+00  2.23763000e+00  
1.26233400e+00  1468            1.77829600e+01  5.69789670e+01  6.10071000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.55503000e-01  1.02659300e+00  1.01006500e+00  2.24832500e+00  
1.26236100e+00  1096            1.91666450e+01  6.13392630e+01  6.10071000e-01  4.95097600e+00  7.09775000e-01  1.03446100e+00  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.27676000e-01  2.32042500e+00  
1.26236600e+00  1064            1.91666450e+01  6.83394240e+01  6.10071000e-01  4.88863800e+00  7.00809000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.94680000e-01  9.90177000e-01  2.29400800e+00  
1.26244200e+00  984             1.91666450e+01  6.83394240e+01  6.10071000e-01  5.30872800e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.04909900e+00  1.01006500e+00  2.24835600e+00  
1.26258100e+00  1262            1.77829600e+01  6.32356530e+01  5.72360000e-01  4.95097600e+00  6.86434000e-01  9.99011000e-01  1.27430000e-02  9.04303000e-01  1.05081700e+00  1.03090600e+00  2.26613500e+00  
1.26258700e+00  1183            1.61094810e+01  6.32356530e+01  6.07465000e-01  5.13132500e+00  7.29300000e-01  9.99011000e-01  1.27430000e-02  8.55503000e-01  9.55742000e-01  9.90177000e-01  2.23763000e+00  
1.26260600e+00  1389            2.07566000e+01  6.03540470e+01  6.09666000e-01  5.13132500e+00  6.85786000e-01  9.99011000e-01  1.27430000e-02  8.55503000e-01  1.03565800e+00  9.90177000e-01  2.44937000e+00  
1.26267000e+00  975             1.76931400e+01  6.20280530e+01  6.10071000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.94680000e-01  9.31232000e-01  2.29758700e+00  
1.26268500e+00  1005            1.77829600e+01  6.79982850e+01  6.10071000e-01  4.90666600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.10881000e-01  9.94680000e-01  9.24226000e-01  2.29400800e+00  
1.26272900e+00  994             1.95433040e+01  6.24134700e+01  5.69209000e-01  5.13132500e+00  7.09775000e-01  9.46132000e-01  1.31360000e-02  8.23202000e-01  9.94680000e-01  9.27676000e-01  2.29503500e+00  
1.26276600e+00  789             1.91666450e+01  6.24134700e+01  6.09666000e-01  5.13132500e+00  7.29300000e-01  9.46132000e-01  1.27430000e-02  8.23202000e-01  9.94680000e-01  9.27676000e-01  2.29400800e+00  
1.26276900e+00  1076            1.15311060e+01  6.32356530e+01  5.69209000e-01  5.20626400e+00  7.08940000e-01  9.99011000e-01  1.31360000e-02  8.23202000e-01  9.94680000e-01  1.05171600e+00  2.29400800e+00  
1.26284300e+00  835             1.91666450e+01  6.32356530e+01  6.10071000e-01  4.90666600e+00  7.29300000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.94680000e-01  9.24226000e-01  2.29400800e+00  
1.26291300e+00  855             1.91666450e+01  6.79982850e+01  6.10071000e-01  4.90666600e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.84257000e-01  9.27676000e-01  2.29400800e+00  
1.26293400e+00  995             1.91666450e+01  6.94373900e+01  6.09666000e-01  4.90666600e+00  7.08940000e-01  9.99011000e-01  1.27430000e-02  8.24974000e-01  9.94680000e-01  9.27676000e-01  2.29400800e+00  
1.26304000e+00  1068            1.91666450e+01  6.32356530e+01  6.49615000e-01  4.90666600e+00  7.07976000e-01  9.99011000e-01  1.31360000e-02  8.23202000e-01  1.02659300e+00  9.24226000e-01  2.29758700e+00  
1.26306100e+00  1156            1.85399900e+01  6.74946890e+01  6.10071000e-01  5.13132500e+00  6.79510000e-01  9.99011000e-01  1.30440000e-02  8.23202000e-01  1.03565800e+00  1.01760400e+00  2.29758700e+00  
1.26313400e+00  1197            1.72627010e+01  6.74946890e+01  6.10071000e-01  5.50803700e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.94168000e-01  2.26992800e+00  
1.26320300e+00  904             1.77829600e+01  6.79982850e+01  6.10071000e-01  4.90666600e+00  7.08940000e-01  1.04390500e+00  1.27430000e-02  8.23202000e-01  9.94680000e-01  9.31232000e-01  2.29400800e+00  
1.26323100e+00  1420            1.91666450e+01  5.69098610e+01  6.00771000e-01  5.09696100e+00  7.07976000e-01  1.04455700e+00  1.27430000e-02  8.55503000e-01  1.02659300e+00  9.90177000e-01  2.23763000e+00  
1.26332600e+00  1448            1.91666450e+01  6.32356530e+01  6.09666000e-01  5.13132500e+00  7.69162000e-01  9.99011000e-01  1.27430000e-02  8.60725000e-01  1.02659300e+00  9.83636000e-01  2.22745600e+00  
1.26334300e+00  1402            2.07566000e+01  6.20280530e+01  6.09666000e-01  5.13132500e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.79900000e-01  9.71511000e-01  1.01006500e+00  2.29400800e+00  
1.26338200e+00  1277            2.07566000e+01  6.51297150e+01  6.09666000e-01  5.26601000e+00  7.00809000e-01  9.99011000e-01  1.27430000e-02  8.55503000e-01  1.02659300e+00  1.01006500e+00  2.12113400e+00  
1.26341400e+00  1356            2.07566000e+01  6.51297150e+01  5.62480000e-01  5.38071000e+00  6.85786000e-01  9.99011000e-01  1.39620000e-02  8.55503000e-01  1.02659300e+00  9.90177000e-01  2.29400800e+00  
1.26348200e+00  964             1.81159570e+01  6.32356530e+01  6.10071000e-01  5.20626400e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.84257000e-01  9.27676000e-01  2.29400800e+00  
1.26352900e+00  1168            1.91666450e+01  6.17039780e+01  5.87242000e-01  5.50877800e+00  6.72867000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  1.03075100e+00  2.23763000e+00  
1.26353500e+00  1032            1.91666450e+01  6.51297150e+01  5.62480000e-01  4.90666600e+00  7.29300000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.94680000e-01  9.26244000e-01  2.23763000e+00  
1.26359000e+00  1046            1.93667440e+01  6.82005710e+01  6.00894000e-01  5.13132500e+00  7.06885000e-01  1.03446100e+00  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.90177000e-01  2.29400800e+00  
1.26361200e+00  1489            1.72627010e+01  5.93115660e+01  6.07465000e-01  5.13132500e+00  7.07976000e-01  1.04455700e+00  1.27430000e-02  8.55503000e-01  1.03565800e+00  9.33063000e-01  2.23763000e+00  
1.26362000e+00  1099            1.91666450e+01  6.32356530e+01  6.10071000e-01  4.88863800e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.94680000e-01  9.27676000e-01  2.23763000e+00  
1.26364600e+00  939             1.77829600e+01  6.74946890e+01  6.04228000e-01  5.13132500e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.84257000e-01  9.27676000e-01  2.29400800e+00  
1.26368500e+00  978             1.91666450e+01  6.13392630e+01  6.10071000e-01  4.95097600e+00  7.29300000e-01  1.03446100e+00  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.27676000e-01  2.29400800e+00  
1.26374300e+00  1470            1.77829600e+01  6.32356530e+01  6.10071000e-01  5.13132500e+00  6.79510000e-01  9.99011000e-01  1.22210000e-02  8.23202000e-01  1.03012100e+00  9.92121000e-01  2.23763000e+00  
1.26374800e+00  894             1.91666450e+01  6.17039780e+01  6.09666000e-01  4.90666600e+00  7.29300000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.94680000e-01  9.27676000e-01  2.29400800e+00  
1.26377900e+00  1210            1.72627010e+01  5.73210590e+01  5.87242000e-01  5.26601000e+00  7.07976000e-01  9.65394000e-01  1.27430000e-02  8.23202000e-01  1.03565800e+00  1.10265400e+00  2.29400800e+00  
1.26395800e+00  845             1.81159570e+01  6.32356530e+01  6.10071000e-01  5.32344100e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.84257000e-01  9.27676000e-01  2.29400800e+00  
1.26397600e+00  1105            1.91666450e+01  6.24134700e+01  5.62480000e-01  5.26601000e+00  7.85139000e-01  9.46132000e-01  1.27430000e-02  8.55503000e-01  9.94680000e-01  9.92121000e-01  2.29400800e+00  
1.26402200e+00  1238            1.77829600e+01  6.74946890e+01  6.10071000e-01  5.13132500e+00  6.79510000e-01  9.99011000e-01  1.14980000e-02  8.23202000e-01  1.03565800e+00  9.27676000e-01  2.29400800e+00  
1.26410300e+00  896             1.91666450e+01  6.13392630e+01  6.10071000e-01  4.95097600e+00  7.29300000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.03565800e+00  9.27676000e-01  2.29400800e+00  
1.26412800e+00  898             1.78674630e+01  6.32356530e+01  6.10071000e-01  5.08523200e+00  7.29300000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.88779000e-01  9.24226000e-01  2.29400800e+00  
1.26418300e+00  974             1.77829600e+01  6.17039780e+01  5.87242000e-01  4.88863800e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.03565800e+00  9.27676000e-01  2.29400800e+00  
1.26435000e+00  1040            1.77829600e+01  5.56043670e+01  5.87242000e-01  4.95097600e+00  7.09775000e-01  1.09372000e+00  1.27430000e-02  8.23202000e-01  1.02659300e+00  1.03075100e+00  2.29400800e+00  
1.26463600e+00  1014            1.90275550e+01  6.79982850e+01  6.10071000e-01  5.09696100e+00  7.07976000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  1.08971400e+00  9.90177000e-01  2.24832500e+00  
1.26463600e+00  1148            1.97023240e+01  6.32356530e+01  6.59298000e-01  5.13132500e+00  7.07976000e-01  9.99011000e-01  1.22330000e-02  8.23202000e-01  9.86556000e-01  1.06415800e+00  2.29400800e+00  
1.26474700e+00  958             1.91666450e+01  6.32356530e+01  6.10071000e-01  4.90666600e+00  7.08940000e-01  9.99011000e-01  1.25780000e-02  8.10881000e-01  9.94680000e-01  9.31232000e-01  2.29400800e+00  
1.26478600e+00  859             1.25886220e+01  6.32356530e+01  5.69209000e-01  5.20626400e+00  7.07976000e-01  9.99011000e-01  1.31360000e-02  8.23202000e-01  9.84257000e-01  1.05171600e+00  2.29400800e+00  
1.26485700e+00  1163            1.77829600e+01  6.82005710e+01  6.10071000e-01  4.28884000e+00  7.06885000e-01  1.03446100e+00  1.27430000e-02  8.23202000e-01  1.02659300e+00  1.03075100e+00  2.29400800e+00  
1.26493900e+00  1001            1.91666450e+01  6.13392630e+01  6.10071000e-01  4.95097600e+00  6.98717000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.94680000e-01  9.27676000e-01  2.31590000e+00  
1.26497100e+00  1405            1.77829600e+01  6.20280530e+01  6.10071000e-01  5.44417900e+00  7.07976000e-01  1.04455700e+00  1.27430000e-02  8.55503000e-01  1.10100900e+00  1.01006500e+00  2.24832500e+00  
1.26505800e+00  746             1.91666450e+01  6.79982850e+01  6.09666000e-01  4.90666600e+00  7.29300000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.94680000e-01  9.27676000e-01  2.29400800e+00  
1.26512900e+00  1231            1.77829600e+01  6.74946890e+01  6.10071000e-01  4.95097600e+00  7.07976000e-01  9.99011000e-01  1.32160000e-02  8.23202000e-01  1.02659300e+00  1.01006500e+00  2.26992800e+00  
1.26513200e+00  790             1.91666450e+01  6.79982850e+01  5.62480000e-01  4.87262700e+00  7.29300000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.94680000e-01  8.77162000e-01  2.29400800e+00  
1.26513500e+00  1029            1.72627010e+01  6.51297150e+01  5.52407000e-01  4.79668600e+00  6.99866000e-01  9.92977000e-01  1.27430000e-02  8.23202000e-01  1.02659300e+00  9.27676000e-01  2.29400800e+00  
1.26515200e+00  860             1.91666450e+01  6.79982850e+01  5.62480000e-01  4.88863800e+00  7.29300000e-01  9.99011000e-01  1.27430000e-02  8.23202000e-01  9.94680000e-01  8.77162000e-01  2.29400800e+00  
1.26515500e+00  1449            1.77829600e+01  6.13392630e+01  6.10071000e-01  5.04412500e+00  6.62869000e-01  9.99011000e-01  1.27430000e-02  8.55503000e-01  1.02659300e+00  9.90177000e-01  2.23763000e+00  
